local_nano_time,quote_nano_time,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
1597988226611129088,1597988226500000000,2020-08-21 13:37:06.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.112,8388,783113050.0,19363,9420.0,18,9415.0,1,9425.0,81,9410.0,23,9430.0,2,9405.0,81,9440.0,26,9400.0,9,9450.0,18,9395.0,7
1597988227103939072,1597988227000000000,2020-08-21 13:37:07.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.112,8388,783113050.0,19363,9420.0,18,9415.0,1,9425.0,89,9410.0,23,9430.0,2,9405.0,89,9440.0,26,9400.0,9,9450.0,18,9395.0,7
1597988232619973888,1597988232500000000,2020-08-21 13:37:12.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.112,8388,783113050.0,19363,9420.0,18,9415.0,1,9425.0,81,9410.0,23,9430.0,3,9405.0,81,9440.0,26,9400.0,9,9450.0,18,9395.0,7
1597988233119248896,1597988233000000000,2020-08-21 13:37:13.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.112,8388,783113050.0,19363,9420.0,18,9415.0,1,9425.0,89,9410.0,23,9430.0,3,9405.0,89,9440.0,26,9400.0,9,9450.0,18,9395.0,7
1597988234622568960,1597988234500000000,2020-08-21 13:37:14.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.122,8389,783207250.0,19364,9420.0,15,9415.0,1,9425.0,83,9410.0,15,9430.0,3,9405.0,89,9440.0,26,9400.0,9,9450.0,18,9395.0,7
1597988235129718016,1597988235000000000,2020-08-21 13:37:15.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.122,8389,783207250.0,19364,9420.0,17,9415.0,1,9425.0,89,9410.0,23,9430.0,3,9405.0,89,9440.0,26,9400.0,9,9450.0,18,9395.0,7
1597988238113017088,1597988238000000000,2020-08-21 13:37:18.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.122,8389,783207250.0,19364,9420.0,17,9415.0,1,9425.0,89,9410.0,22,9430.0,3,9405.0,89,9440.0,26,9400.0,9,9450.0,18,9395.0,7
1597988238633993984,1597988238500000000,2020-08-21 13:37:18.500000,9415.0,9420.0,9250.0,9355.0,nan,9336.131,8390,783301400.0,19365,9415.0,1,9410.0,14,9420.0,9,9405.0,74,9425.0,73,9400.0,9,9430.0,3,9395.0,7,9440.0,26,9390.0,7
1597988239129338112,1597988239000000000,2020-08-21 13:37:19.000000,9415.0,9420.0,9250.0,9355.0,nan,9336.141,8391,783395550.0,19364,9420.0,20,9410.0,5,9425.0,51,9405.0,58,9430.0,3,9400.0,25,9440.0,26,9395.0,7,9450.0,18,9390.0,7
1597988239613530880,1597988239500000000,2020-08-21 13:37:19.500000,9415.0,9420.0,9250.0,9355.0,nan,9336.141,8391,783395550.0,19364,9420.0,18,9410.0,11,9425.0,78,9405.0,91,9430.0,3,9400.0,9,9440.0,26,9395.0,7,9450.0,18,9390.0,7
1597988240123651072,1597988240000000000,2020-08-21 13:37:20.000000,9415.0,9420.0,9250.0,9355.0,nan,9336.141,8391,783395550.0,19364,9420.0,15,9410.0,13,9425.0,82,9405.0,90,9430.0,3,9400.0,9,9440.0,26,9395.0,7,9450.0,18,9390.0,7
1597988240608396032,1597988240500000000,2020-08-21 13:37:20.500000,9415.0,9420.0,9250.0,9355.0,nan,9336.141,8391,783395550.0,19364,9420.0,18,9410.0,18,9425.0,88,9405.0,96,9430.0,3,9400.0,9,9440.0,26,9395.0,7,9450.0,18,9390.0,7
1597988241125470976,1597988241000000000,2020-08-21 13:37:21.000000,9415.0,9420.0,9250.0,9355.0,nan,9336.141,8391,783395550.0,19364,9420.0,17,9410.0,19,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,26,9395.0,7,9450.0,18,9390.0,7
1597988244625948928,1597988244500000000,2020-08-21 13:37:24.500000,9415.0,9420.0,9250.0,9355.0,nan,9336.141,8391,783395550.0,19364,9420.0,17,9410.0,19,9425.0,81,9405.0,87,9430.0,3,9400.0,9,9440.0,26,9395.0,7,9450.0,18,9390.0,7
1597988245120989952,1597988245000000000,2020-08-21 13:37:25.000000,9415.0,9420.0,9250.0,9355.0,nan,9336.141,8391,783395550.0,19364,9420.0,17,9410.0,17,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,26,9395.0,7,9450.0,18,9390.0,7
1597988249112393984,1597988249000000000,2020-08-21 13:37:29.000000,9415.0,9420.0,9250.0,9355.0,nan,9336.141,8391,783395550.0,19364,9420.0,17,9410.0,17,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988250129779968,1597988250000000000,2020-08-21 13:37:30.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,16,9410.0,17,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988250625772032,1597988250500000000,2020-08-21 13:37:30.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,14,9410.0,17,9425.0,81,9405.0,87,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988251127833088,1597988251000000000,2020-08-21 13:37:31.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,14,9410.0,17,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988253609989888,1597988253500000000,2020-08-21 13:37:33.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,13,9410.0,17,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988256617651968,1597988256500000000,2020-08-21 13:37:36.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,13,9410.0,17,9425.0,81,9405.0,87,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988257115504896,1597988257000000000,2020-08-21 13:37:37.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,13,9410.0,17,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988262626464000,1597988262500000000,2020-08-21 13:37:42.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,13,9410.0,17,9425.0,81,9405.0,87,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988263107325952,1597988263000000000,2020-08-21 13:37:43.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,13,9410.0,17,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988264606604032,1597988264500000000,2020-08-21 13:37:44.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,17,9410.0,17,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988265132877056,1597988265000000000,2020-08-21 13:37:45.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,18,9410.0,17,9425.0,89,9405.0,95,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988265609821952,1597988265500000000,2020-08-21 13:37:45.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,19,9410.0,16,9425.0,88,9405.0,96,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988267605549056,1597988267500000000,2020-08-21 13:37:47.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9420.0,19,9410.0,16,9425.0,89,9405.0,96,9430.0,3,9400.0,9,9440.0,27,9395.0,7,9450.0,18,9390.0,7
1597988273606036992,1597988273500000000,2020-08-21 13:37:53.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9415.0,2,9410.0,16,9420.0,19,9405.0,96,9425.0,89,9400.0,9,9430.0,3,9395.0,7,9440.0,27,9390.0,7
1597988274104646912,1597988274000000000,2020-08-21 13:37:54.000000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9415.0,3,9410.0,14,9420.0,22,9405.0,74,9425.0,67,9400.0,17,9430.0,3,9395.0,7,9440.0,27,9390.0,7
1597988274616173056,1597988274500000000,2020-08-21 13:37:54.500000,9420.0,9420.0,9250.0,9355.0,nan,9336.15,8392,783489750.0,19364,9415.0,3,9410.0,16,9420.0,38,9405.0,72,9425.0,59,9400.0,25,9430.0,3,9395.0,7,9440.0,27,9390.0,7
