local_nano_time,quote_nano_time,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
1597988229840950016,1597988230432000000,2020-08-21 13:37:10.432000,3461.0,3470.0,3458.0,3460.0,nan,3464.0,10969,380016920.0,15928,3462.0,33,3461.0,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988230366002944,1597988230935000064,2020-08-21 13:37:10.935000,3461.0,3470.0,3458.0,3460.0,nan,3464.0,10969,380016920.0,15928,3462.0,38,3461.0,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988231335206912,1597988231910000128,2020-08-21 13:37:11.910000,3461.0,3470.0,3458.0,3460.0,nan,3464.0,10969,380016920.0,15928,3462.0,43,3461.0,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988232337313024,1597988232932000000,2020-08-21 13:37:12.932000,3461.0,3470.0,3458.0,3460.0,nan,3464.0,10969,380016920.0,15928,3462.0,63,3461.0,17,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988232834807040,1597988233396000000,2020-08-21 13:37:13.396000,3462.0,3470.0,3458.0,3460.0,nan,3464.0,10970,380051540.0,15929,3462.0,67,3461.0,22,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988233350950912,1597988233912000000,2020-08-21 13:37:13.912000,3461.0,3470.0,3458.0,3460.0,nan,3464.0,11009,381401330.0,15942,3461.0,5,3460.0,56,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988233838543872,1597988234420999936,2020-08-21 13:37:14.421000,3461.0,3470.0,3458.0,3460.0,nan,3464.0,11014,381574380.0,15937,3462.0,42,3460.0,57,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988234337050112,1597988234937999872,2020-08-21 13:37:14.938000,3461.0,3470.0,3458.0,3460.0,nan,3464.0,11014,381574380.0,15937,3462.0,42,3460.0,62,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988234828472064,1597988235413000192,2020-08-21 13:37:15.413000,3461.0,3470.0,3458.0,3460.0,nan,3464.0,11014,381574380.0,15937,3462.0,47,3460.0,67,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988235354464000,1597988235905999872,2020-08-21 13:37:15.906000,3461.0,3470.0,3458.0,3460.0,nan,3464.0,11014,381574380.0,15937,3462.0,52,3460.0,72,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
