local_nano_time,quote_nano_time,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
1597988226567055872,1597988226500000000,2020-08-21 13:37:06.500000,100.015,100.03,99.885,99.935,nan,99.963,9862,9858344000.0,30627,100.015,22,100.01,11,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988227074544128,1597988227000000000,2020-08-21 13:37:07.000000,100.015,100.03,99.885,99.935,nan,99.963,9862,9858344000.0,30627,100.015,22,100.01,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988227561328896,1597988227500000000,2020-08-21 13:37:07.500000,100.015,100.03,99.885,99.935,nan,99.963,9862,9858344000.0,30627,100.015,22,100.01,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988228078083072,1597988228000000000,2020-08-21 13:37:08.000000,100.015,100.03,99.885,99.935,nan,99.963,9862,9858344000.0,30627,100.015,22,100.01,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988229080155904,1597988229000000000,2020-08-21 13:37:09.000000,100.015,100.03,99.885,99.935,nan,99.963,9862,9858344000.0,30627,100.015,22,100.01,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988233041038080,1597988233000000000,2020-08-21 13:37:13.000000,100.015,100.03,99.885,99.935,nan,99.963,9862,9858344000.0,30627,100.015,22,100.01,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988237046642944,1597988237000000000,2020-08-21 13:37:17.000000,100.015,100.03,99.885,99.935,nan,99.963,9863,9859344150.0,30627,100.015,21,100.01,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988237552430080,1597988237500000000,2020-08-21 13:37:17.500000,100.015,100.03,99.885,99.935,nan,99.963,9863,9859344150.0,30627,100.015,21,100.01,11,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988238058902016,1597988238000000000,2020-08-21 13:37:18.000000,100.015,100.03,99.885,99.935,nan,99.963,9863,9859344150.0,30627,100.015,21,100.01,11,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988241568592896,1597988241500000000,2020-08-21 13:37:21.500000,100.015,100.03,99.885,99.935,nan,99.963,9863,9859344150.0,30627,100.015,21,100.01,11,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988246094750976,1597988246000000000,2020-08-21 13:37:26.000000,100.015,100.03,99.885,99.935,nan,99.963,9863,9859344150.0,30627,100.015,41,100.01,11,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988246571920896,1597988246500000000,2020-08-21 13:37:26.500000,100.015,100.03,99.885,99.935,nan,99.963,9863,9859344150.0,30627,100.015,41,100.01,11,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988249055952896,1597988249000000000,2020-08-21 13:37:29.000000,100.015,100.03,99.885,99.935,nan,99.963,9863,9859344150.0,30627,100.015,41,100.01,11,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
