local_nano_time,quote_nano_time,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
1597988229737868032,1597988230000000000,2020-08-21 13:37:10.000000,8625.0,8654.0,8490.0,8590.0,nan,8571.0,353531,30301142010.0,152741,8627.0,18,8626.0,4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988230231973888,1597988230000001024,2020-08-21 13:37:10.000001,8625.0,8654.0,8490.0,8590.0,nan,8571.0,353536,30301570560.0,152740,8626.0,16,8625.0,28,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988231223567872,1597988231000001024,2020-08-21 13:37:11.000001,8625.0,8654.0,8490.0,8590.0,nan,8571.0,353536,30301570560.0,152740,8626.0,21,8625.0,23,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988231721385984,1597988232000000000,2020-08-21 13:37:12.000000,8625.0,8654.0,8490.0,8590.0,nan,8571.0,353539,30301827690.0,152740,8626.0,21,8625.0,22,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988232224465920,1597988232000001024,2020-08-21 13:37:12.000001,8626.0,8654.0,8490.0,8590.0,nan,8571.0,353540,30301913400.0,152740,8626.0,20,8625.0,22,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988232718929920,1597988233000000000,2020-08-21 13:37:13.000000,8625.0,8654.0,8490.0,8590.0,nan,8571.0,353543,30302170530.0,152738,8626.0,18,8625.0,21,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988233201605888,1597988233000001024,2020-08-21 13:37:13.000001,8626.0,8654.0,8490.0,8590.0,nan,8571.0,353545,30302341950.0,152739,8626.0,18,8625.0,20,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988233717044992,1597988234000000000,2020-08-21 13:37:14.000000,8626.0,8654.0,8490.0,8590.0,nan,8571.0,353545,30302341950.0,152739,8626.0,19,8625.0,20,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988234210295040,1597988234000001024,2020-08-21 13:37:14.000001,8625.0,8654.0,8490.0,8590.0,nan,8571.0,353565,30304056150.0,152728,8625.0,1,8624.0,18,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988234723037952,1597988235000000000,2020-08-21 13:37:15.000000,8625.0,8654.0,8490.0,8590.0,nan,8571.0,353576,30304998960.0,152722,8626.0,18,8625.0,7,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988235215005952,1597988235000001024,2020-08-21 13:37:15.000001,8625.0,8654.0,8490.0,8590.0,nan,8571.0,353579,30305256090.0,152721,8626.0,19,8625.0,6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
