local_nano_time,quote_nano_time,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
1597988230111866880,1597988230000000000,2020-08-21 13:37:10.000000,4694.6,4719.6,4680.0,4691.6,nan,4699.5,71060,100184541360.0,112512,4695.0,1,4694.4,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988230537068032,1597988230500000000,2020-08-21 13:37:10.500000,4694.6,4719.6,4680.0,4691.6,nan,4699.5,71064,100190175060.0,112513,4695.2,3,4694.4,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988231036752896,1597988231000000000,2020-08-21 13:37:11.000000,4694.6,4719.6,4680.0,4691.6,nan,4699.5,71064,100190175060.0,112513,4695.0,1,4694.4,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988231529842944,1597988231500000000,2020-08-21 13:37:11.500000,4695.0,4719.6,4680.0,4691.6,nan,4699.5,71065,100191583560.0,112513,4695.2,3,4694.4,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988232030528000,1597988232000000000,2020-08-21 13:37:12.000000,4695.0,4719.6,4680.0,4691.6,nan,4699.5,71065,100191583560.0,112513,4695.2,3,4694.4,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988232529676032,1597988232500000000,2020-08-21 13:37:12.500000,4694.4,4719.6,4680.0,4691.6,nan,4699.5,71067,100194400380.0,112514,4695.2,3,4694.4,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988233030010112,1597988233000000000,2020-08-21 13:37:13.000000,4694.4,4719.6,4680.0,4691.6,nan,4699.5,71068,100195808700.0,112515,4695.2,4,4694.6,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988233530327040,1597988233500000000,2020-08-21 13:37:13.500000,4694.4,4719.6,4680.0,4691.6,nan,4699.5,71069,100197217020.0,112515,4695.2,4,4694.4,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988234031864064,1597988234000000000,2020-08-21 13:37:14.000000,4694.4,4719.6,4680.0,4691.6,nan,4699.5,71069,100197217020.0,112515,4695.2,4,4694.4,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
1597988234534009088,1597988234500000000,2020-08-21 13:37:14.500000,4694.4,4719.6,4680.0,4691.6,nan,4699.5,71070,100198625340.0,112516,4695.0,1,4694.4,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
